customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00665,Female,0,Yes,No,55,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),69.59,3828.72,Yes
CUST-00666,Male,0,No,No,45,Yes,No,No,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,100.24,4499.8,No
CUST-00667,Female,1,No,No,66,Yes,No,DSL,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),94.05,6209.77,Yes
CUST-00668,Female,0,No,No,68,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,110.29,7507.0,No
CUST-00669,Male,0,Yes,Yes,13,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),102.12,1335.4,No
CUST-00670,Female,1,No,No,66,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,43.64,2867.17,Yes
CUST-00671,Female,0,No,No,22,Yes,Yes,No,No internet service,Yes,No,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),51.46,1136.81,No
CUST-00672,Female,0,Yes,Yes,60,Yes,No,DSL,No,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,68.54,4106.52,Yes
CUST-00673,Male,0,Yes,No,22,Yes,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,19.44,442.95,No
CUST-00674,Female,0,Yes,No,26,Yes,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,109.29,2851.1,Yes
CUST-00675,Female,0,Yes,No,53,Yes,No phone service,DSL,No internet service,No internet service,No,No,Yes,Yes,Two year,No,Electronic check,22.48,1191.7,No
CUST-00676,Male,0,No,Yes,9,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.57,476.95,No
CUST-00677,Female,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),75.49,1125.07,No
CUST-00678,Male,0,No,Yes,40,No,No,Fiber optic,No,Yes,No,No internet service,No,No internet service,Two year,No,Credit card (automatic),70.3,2811.43,No
CUST-00679,Male,0,Yes,No,54,Yes,No,DSL,Yes,No,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,84.1,4546.81,No
CUST-00680,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,71.28,4297.14,No
CUST-00681,Female,0,No,No,48,Yes,No,No,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,41.13,1988.88,No
CUST-00682,Male,0,No,No,72,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),38.31,2766.34,No
CUST-00683,Female,1,No,No,51,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,109.63,5582.36,No
CUST-00684,Female,0,No,No,1,Yes,No phone service,No,No internet service,No,No internet service,Yes,Yes,No,Two year,Yes,Mailed check,44.66,35.87,No
CUST-00685,Female,0,No,Yes,49,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No,No,One year,No,Electronic check,46.38,2279.57,No
CUST-00686,Female,0,Yes,Yes,42,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,59.71,2495.3,No
CUST-00687,Male,0,Yes,No,7,Yes,Yes,DSL,Yes,No internet service,No,No,No internet service,No,Month-to-month,No,Mailed check,32.08,227.76,Yes
CUST-00688,Male,1,No,No,58,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No,Yes,One year,Yes,Credit card (automatic),69.23,4023.38,No
CUST-00689,Female,1,Yes,Yes,64,Yes,Yes,No,No,No,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),85.17,5436.1,No
CUST-00690,Male,1,Yes,Yes,11,Yes,No,No,Yes,No,Yes,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),97.39,1077.77,No
CUST-00691,Male,0,Yes,Yes,3,Yes,Yes,No,No internet service,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),89.86,278.54,No
CUST-00692,Male,0,Yes,No,40,No,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),32.91,1312.77,No
CUST-00693,Female,0,No,No,6,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),64.06,382.79,No
CUST-00694,Male,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,21.9,1471.32,No
CUST-00695,Male,1,No,No,68,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,One year,Yes,Mailed check,19.8,1345.3,No
CUST-00696,Male,1,No,No,29,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,No,Electronic check,62.45,1795.79,Yes
CUST-00697,Male,0,No,Yes,72,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,One year,No,Credit card (automatic),43.55,3128.7,No
CUST-00698,Male,0,No,No,5,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,87.02,431.08,Yes
CUST-00699,Female,0,No,Yes,18,Yes,No,DSL,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,No,Electronic check,91.15,1629.14,No
CUST-00700,Female,0,No,No,65,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),108.44,7036.13,No
CUST-00701,Male,0,Yes,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),94.83,841.49,Yes
CUST-00702,Female,1,Yes,No,15,Yes,No,No,No,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,22.87,355.26,No
CUST-00703,Male,1,No,Yes,36,Yes,No,DSL,Yes,No internet service,Yes,No,No,No,Month-to-month,No,Electronic check,55.53,1998.38,No
CUST-00704,Female,0,No,No,31,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),45.58,1425.64,No
CUST-00705,Female,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Two year,No,Credit card (automatic),57.0,2617.95,No
CUST-00706,Female,0,No,Yes,71,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,34.17,2422.24,No
CUST-00707,Female,0,No,No,42,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No internet service,Two year,No,Bank transfer (automatic),27.87,1166.3,No
CUST-00708,Female,0,No,No,35,Yes,No,No,No,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,70.62,2441.88,No
CUST-00709,Female,0,Yes,Yes,25,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,90.76,2274.07,No
CUST-00710,Female,1,Yes,Yes,9,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,Yes,One year,No,Mailed check,88.89,798.94,No
CUST-00711,Male,0,Yes,No,30,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,63.55,1907.01,No
CUST-00712,Male,0,Yes,No,28,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,70.75,1960.09,No
CUST-00713,Male,0,Yes,No,4,Yes,Yes,No,No,Yes,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),70.15,280.31,No
CUST-00714,Male,1,No,No,0,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),87.85, ,No
CUST-00715,Male,0,Yes,No,2,Yes,No,No,No,No,Yes,No,No,Yes,Two year,No,Mailed check,22.84,46.94,No
CUST-00716,Female,1,No,No,66,Yes,No,DSL,Yes,No,Yes,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),89.7,5919.44,No
CUST-00717,Female,0,Yes,Yes,70,Yes,Yes,No,No internet service,Yes,No,No,Yes,Yes,Two year,No,Electronic check,76.8,5371.15,No
CUST-00718,Female,0,Yes,No,34,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),38.01,1297.97,No
CUST-00719,Male,1,No,No,14,Yes,Yes,DSL,No,Yes,No internet service,No,No,Yes,One year,Yes,Electronic check,22.95,331.55,No
CUST-00720,Female,0,No,No,66,No,Yes,No,No,No,No internet service,No,No,Yes,Two year,Yes,Mailed check,28.96,1907.28,No
CUST-00721,Female,0,Yes,No,29,Yes,No,No,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,70.99,2044.23,No
CUST-00722,Male,0,Yes,No,42,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,No,Electronic check,94.6,3959.37,Yes
CUST-00723,Male,0,No,Yes,59,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,No,One year,Yes,Bank transfer (automatic),51.8,3060.43,No
CUST-00724,Female,1,Yes,No,39,No,Yes,DSL,No internet service,No,No,No,No,No,One year,Yes,Mailed check,56.29,2208.27,No
CUST-00725,Female,0,No,No,64,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),112.35,7172.26,No
CUST-00726,Female,0,Yes,No,28,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,39.51,1096.1,No
CUST-00727,Female,1,No,Yes,18,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Two year,No,Credit card (automatic),28.48,509.31,No
CUST-00728,Male,0,No,Yes,2,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,52.68,84.96,No
CUST-00729,Male,0,No,No,35,Yes,No phone service,DSL,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),93.34,3265.93,No
CUST-00730,Male,0,Yes,No,42,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),81.23,3415.29,No
CUST-00731,Female,0,No,No,14,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),60.0,844.8,No
CUST-00732,Female,0,Yes,Yes,40,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,Yes,One year,Yes,Mailed check,115.44,4613.6,No
CUST-00733,Male,0,Yes,Yes,35,Yes,No,DSL,No,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),92.23,3224.49,No
CUST-00734,Female,0,Yes,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),24.25,765.79,No
CUST-00735,Female,1,No,Yes,4,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,No,Two year,Yes,Credit card (automatic),93.21,355.13,Yes
CUST-00736,Male,0,Yes,Yes,13,Yes,No,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),20.43,263.71,No
CUST-00737,Male,0,No,Yes,67,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),83.68,5610.64,No
CUST-00738,Female,0,No,Yes,46,Yes,No,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),39.26,1806.12,No
CUST-00739,Male,0,Yes,No,53,No,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),88.34,4693.11,No
CUST-00740,Female,0,No,No,3,Yes,Yes,No,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),49.29,151.32,No
CUST-00741,Female,0,No,No,8,Yes,Yes,No,No internet service,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),106.17,855.96,Yes
CUST-00742,Female,0,No,No,52,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,52.03,2707.24,No
CUST-00743,Female,0,Yes,No,59,No,No phone service,Fiber optic,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),80.59,4773.4,No
CUST-00744,Female,1,No,No,45,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),46.88,2104.7,No
CUST-00745,Female,0,No,No,53,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),110.64,5870.71,No
CUST-00746,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),96.88,3490.16,Yes
CUST-00747,Male,0,No,Yes,22,Yes,No,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),42.57,943.92,Yes
CUST-00748,Female,0,No,No,26,No,Yes,DSL,No,Yes,Yes,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),113.83,2962.92,No
CUST-00749,Female,0,No,No,69,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,No,One year,No,Bank transfer (automatic),54.07,3730.41,No
CUST-00750,Female,0,Yes,Yes,65,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),83.84,5453.38,No
CUST-00751,Male,0,No,No,60,Yes,No,DSL,No,No,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),93.03,5586.83,No
CUST-00752,Female,0,No,No,50,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,No,One year,No,Electronic check,20.31,1021.84,No
CUST-00753,Male,0,Yes,Yes,49,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,114.86,5642.77,No
CUST-00754,Male,0,No,No,18,Yes,No,DSL,No,No internet service,No,No,Yes,No,Month-to-month,No,Credit card (automatic),52.79,952.16,Yes
CUST-00755,Female,0,No,No,0,Yes,No,No,No,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),37.17, ,No
CUST-00756,Male,0,No,No,39,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,Yes,No internet service,One year,No,Electronic check,103.92,4054.53,No
CUST-00757,Male,0,No,No,31,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,88.99,2754.24,Yes
CUST-00758,Male,0,Yes,Yes,21,Yes,No,No,No,No internet service,No,Yes,Yes,Yes,Two year,Yes,Electronic check,26.76,557.24,No
CUST-00759,Female,0,Yes,No,65,Yes,No,DSL,No,No internet service,No,Yes,No internet service,Yes,One year,No,Electronic check,29.82,1935.09,No
CUST-00760,Male,0,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.23,3509.94,No
CUST-00761,Female,0,No,No,37,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,25.55,921.36,Yes
CUST-00762,Male,0,No,No,47,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,110.63,5214.36,No
CUST-00763,Male,0,No,Yes,54,No,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),92.9,5011.71,No
CUST-00764,Male,0,No,No,54,Yes,Yes,DSL,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),51.88,2784.38,No
CUST-00765,Male,0,Yes,No,50,Yes,No phone service,No,No,No,No internet service,Yes,Yes,No internet service,One year,Yes,Mailed check,54.66,2734.79,No
CUST-00766,Male,1,Yes,Yes,59,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,No,One year,Yes,Electronic check,69.16,4086.6,No
CUST-00767,Female,1,No,No,7,Yes,No,No,Yes,Yes,Yes,No internet service,No,No,Two year,Yes,Bank transfer (automatic),54.46,379.44,No
CUST-00768,Female,0,Yes,No,67,Yes,No,No,No,No,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,97.13,6494.82,No
CUST-00769,Male,0,Yes,No,71,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),116.45,8253.79,No
CUST-00770,Male,0,Yes,No,8,Yes,No,DSL,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),77.04,639.14,Yes
CUST-00771,Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),63.05,48.95,No
CUST-00772,Male,0,Yes,No,69,Yes,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),40.5,2778.21,No
CUST-00773,Female,0,No,No,58,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No,No,Month-to-month,No,Electronic check,84.0,4868.91,Yes
CUST-00774,Female,0,No,No,18,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No,Two year,No,Credit card (automatic),87.24,1578.54,No
CUST-00775,Male,0,Yes,No,27,No,Yes,DSL,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,87.2,2370.98,Yes
CUST-00776,Female,0,Yes,No,71,No,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),20.73,1469.7,No
CUST-00777,Male,1,Yes,Yes,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,108.81,1412.26,No
CUST-00778,Male,0,Yes,Yes,23,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,52.15,1186.61,No
CUST-00779,Female,0,No,No,43,Yes,Yes,No,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),93.16,4016.76,No
CUST-00780,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,One year,No,Credit card (automatic),94.74,5210.0,No
CUST-00781,Male,0,Yes,No,50,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),83.71,4185.13,No
CUST-00782,Male,1,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),57.88,1798.61,Yes
CUST-00783,Male,0,No,No,49,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,79.45,3896.07,Yes
CUST-00784,Female,0,Yes,No,40,Yes,No,Fiber optic,No internet service,Yes,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),22.06,881.0,No
CUST-00785,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No internet service,Two year,Yes,Credit card (automatic),94.95,6184.96,No
CUST-00786,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No,Yes,Yes,No,One year,Yes,Electronic check,28.06,657.4,No
CUST-00787,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,58.07,3486.31,No
CUST-00788,Female,0,Yes,No,65,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),28.47,1854.62,No
CUST-00789,Female,0,Yes,No,41,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,102.54,4200.02,No
CUST-00790,Female,0,No,No,64,Yes,No,DSL,No,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,73.58,4715.28,No
CUST-00791,Male,0,No,No,35,No,No,DSL,Yes,Yes,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,87.79,3079.28,No
CUST-00792,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),86.94,706.62,Yes
CUST-00793,Male,0,No,No,35,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,No,No internet service,One year,No,Bank transfer (automatic),103.0,3603.88,No
CUST-00794,Female,0,Yes,No,37,Yes,No phone service,No,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,31.39,1159.26,Yes
CUST-00795,Female,0,No,No,32,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Two year,No,Electronic check,84.63,2713.55,No
CUST-00796,Female,1,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,No,Two year,No,Mailed check,76.09,3117.72,No
CUST-00797,Female,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,One year,Yes,Credit card (automatic),21.12,1251.99,No
CUST-00798,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No,One year,Yes,Mailed check,38.34,1733.92,No
CUST-00799,Female,0,No,No,60,Yes,No,DSL,No,No,No,No,No internet service,No internet service,Two year,No,Electronic check,45.02,2682.86,No
CUST-00800,Female,0,Yes,No,17,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,Yes,One year,Yes,Electronic check,25.33,434.63,No
CUST-00801,Male,0,Yes,No,69,Yes,Yes,DSL,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),53.83,3739.65,No
CUST-00802,Female,0,Yes,No,14,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.75,295.83,No
CUST-00803,Female,0,No,No,47,Yes,No,DSL,Yes,No,No internet service,No,Yes,No,One year,No,Credit card (automatic),73.87,3464.95,No
CUST-00804,Female,0,No,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),39.36,2790.05,No
CUST-00805,Female,0,No,Yes,12,Yes,Yes,No,No,No,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,46.99,567.59,No
CUST-00806,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,109.96,4618.11,No
CUST-00807,Male,1,No,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,Two year,No,Bank transfer (automatic),68.78,4065.58,No
CUST-00808,Female,0,No,Yes,56,No,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,45.17,2544.02,No
CUST-00809,Female,0,Yes,No,70,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),78.44,5503.94,No
CUST-00810,Female,0,No,Yes,16,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,Two year,No,Mailed check,38.37,602.36,No
