gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,tenure,MonthlyCharges,TotalCharges,avg_monthly_spend,has_support,actual_churn,churn_probability,churn_predicted
1,0,1,0,1,0,0,0,0,0,0,2,0,1,1,3,70,118.76,8310.19,118.71700000000001,0,0,0.02987656480531935,0
0,0,1,0,1,2,1,0,2,0,0,2,2,1,0,3,59,97.05,5731.32,97.14101694915254,1,0,0.029691909051554537,0
1,0,0,1,1,2,2,1,1,1,2,1,1,1,1,2,70,78.27,5485.61,78.36585714285714,1,0,0.029626692680394945,0
0,0,1,1,1,1,1,2,0,0,1,0,0,1,0,2,66,50.9,3352.9,50.801515151515154,1,0,0.029226018648755903,0
0,1,0,0,1,2,0,2,2,0,0,0,1,1,1,0,72,55.72,4007.62,55.66138888888889,2,0,0.029016826917943835,0
1,0,0,1,1,0,0,0,2,2,2,2,0,1,1,0,61,100.51,6146.64,100.76459016393443,2,0,0.02872465180641536,0
1,0,0,0,1,1,1,2,0,2,0,2,0,1,0,2,71,76.84,5448.02,76.73267605633804,1,0,0.028663151380752618,0
0,0,0,1,1,2,1,0,1,2,0,2,0,1,1,1,65,31.08,2021.18,31.095076923076924,0,0,0.028651458702243993,0
1,0,1,0,1,2,0,0,1,0,2,0,2,1,0,0,66,118.83,7831.2,118.65454545454546,1,0,0.028556054560763593,0
1,0,1,1,1,0,0,0,0,2,0,1,2,1,1,1,65,95.82,6228.33,95.82046153846154,0,0,0.028479611196197675,0
1,0,1,0,1,0,0,0,0,1,0,2,0,1,1,0,68,104.7,7131.78,104.87911764705882,0,0,0.028425793155269566,0
0,0,0,1,1,2,2,0,1,2,0,0,0,1,0,0,58,35.26,2036.71,35.11568965517242,0,0,0.028200695452394314,0
0,0,1,0,1,2,2,0,2,0,0,2,0,1,1,2,60,113.99,6847.56,114.126,1,0,0.028127954615136102,0
0,0,0,1,1,0,1,0,2,0,0,0,0,1,0,2,58,90.39,5245.78,90.44448275862068,1,0,0.02812755732318684,0
0,0,0,1,1,1,0,2,2,2,0,2,0,1,1,2,67,72.32,4852.11,72.41955223880596,2,0,0.02736560483793926,0
0,0,0,1,0,0,2,2,0,0,2,0,1,1,0,0,72,34.89,2492.31,34.61541666666667,2,0,0.027340300880895826,0
0,1,1,1,1,2,1,1,1,2,0,2,1,1,0,1,65,101.38,6575.78,101.16584615384615,0,0,0.027000717118944844,0
0,0,1,0,0,2,0,0,0,2,0,0,0,1,1,1,72,53.14,3840.31,53.33763888888889,0,0,0.026665439709015314,0
1,1,1,0,1,2,2,0,0,0,1,2,0,1,0,0,70,75.0,5263.52,75.19314285714286,0,0,0.02653553222505483,0
1,0,1,0,1,2,0,2,2,1,0,0,2,1,1,1,71,57.95,4100.08,57.74760563380281,2,0,0.025983438738728167,0
1,1,1,0,1,2,2,0,2,1,0,2,0,1,0,0,59,74.25,4371.14,74.0871186440678,1,0,0.025659586223322626,0
0,0,1,1,1,2,0,1,2,2,0,1,2,1,1,1,67,75.17,5032.77,75.11597014925374,1,0,0.025627140515821874,0
1,0,1,0,1,2,2,0,1,2,0,2,1,1,1,1,72,97.33,7011.94,97.38805555555555,0,0,0.024555201523487672,0
1,0,1,1,1,2,1,0,2,1,0,2,0,1,0,3,59,58.57,3447.04,58.42440677966102,1,0,0.024133790970956727,0
1,0,1,0,1,0,1,0,2,2,1,2,2,1,0,0,72,74.09,5348.13,74.27958333333333,1,0,0.023870887319789886,0
0,0,1,1,1,2,1,0,2,2,1,2,1,1,0,1,67,23.24,1564.84,23.35582089552239,1,0,0.023104695204448564,0
1,0,1,1,1,2,0,0,2,0,2,1,2,1,1,0,70,77.44,5427.52,77.536,2,0,0.0230804554737286,0
1,0,1,1,1,2,1,0,2,2,2,2,1,1,0,1,67,86.3,5793.21,86.46582089552238,2,0,0.021271709941590146,0
1,0,1,1,1,2,2,0,1,0,0,2,0,1,0,0,70,30.85,2153.87,30.769571428571428,0,0,0.02034262080136159,0
1,0,0,0,1,2,1,2,0,2,1,1,2,2,1,3,2,31.98,53.32,26.66,1,0,0.01843823651406575,0
0,0,0,1,1,0,0,1,0,0,1,0,0,2,1,2,3,50.02,143.03,47.67666666666667,0,0,0.01647186053455524,0
0,0,0,0,1,2,1,0,0,0,1,0,2,2,1,3,5,64.14,322.38,64.476,0,0,0.016406045657775016,0
1,0,0,0,1,0,1,0,0,0,2,2,0,2,1,3,5,36.36,182.79,36.558,1,0,0.01624234324017453,0
0,0,0,0,1,2,0,0,1,2,1,1,0,2,1,0,3,31.67,84.32,28.106666666666666,0,0,0.01549821593870492,0
0,0,0,0,1,0,2,2,0,2,1,2,2,2,1,2,8,97.66,786.38,98.2975,1,0,0.015358763499175095,0
0,0,1,0,1,0,0,0,0,0,1,2,1,2,1,2,8,43.12,346.71,43.33875,0,0,0.015005761531977498,0
1,0,0,0,1,1,1,2,0,0,1,0,2,2,0,0,5,48.32,251.45,50.29,1,0,0.014732860557429363,0
0,1,0,1,1,0,1,2,0,0,2,1,0,2,1,1,4,93.21,355.13,88.7825,2,1,0.014632338107376975,0
0,0,1,0,1,0,1,0,0,1,2,2,0,2,0,3,4,25.33,96.1,24.025,1,0,0.014484406168643535,0
1,0,1,0,1,0,2,1,0,2,2,2,2,2,1,1,10,28.5,280.49,28.049,1,0,0.014122953367499648,0
1,0,0,0,1,0,0,0,0,2,2,0,0,2,1,3,10,77.95,767.14,76.714,1,0,0.014064739210357982,0
0,1,1,0,1,0,1,0,0,0,1,0,2,2,1,0,9,73.83,657.6,73.06666666666666,0,0,0.014043082650950717,0
1,0,0,0,1,2,0,0,0,2,1,2,0,2,1,2,8,61.68,499.33,62.41625,0,0,0.013957252901638987,0
1,0,1,0,1,0,1,1,0,2,0,1,1,2,1,1,6,39.93,231.91,38.651666666666664,0,0,0.01391279617598232,0
0,0,0,0,1,2,0,0,2,1,2,2,0,2,0,2,1,23.17,28.36,28.36,2,0,0.013673598169415853,0
1,0,1,0,1,2,0,2,0,2,1,0,0,2,1,3,5,109.4,550.93,110.18599999999999,1,0,0.013574721726365873,0
0,0,0,0,1,0,0,0,0,1,2,0,1,2,0,2,8,98.09,786.34,98.2925,1,0,0.013565042963305594,0
1,0,0,0,1,0,0,1,0,0,0,0,2,2,0,2,12,62.37,741.56,61.79666666666666,0,0,0.013360764275871117,0
0,1,0,1,1,1,1,0,1,0,1,0,2,2,0,2,4,88.67,360.28,90.07,0,0,0.013321553907396512,0
0,0,0,0,1,0,0,2,1,1,0,2,2,2,1,3,18,62.16,1111.88,61.77111111111112,1,0,0.013226973043973274,0
0,0,0,0,1,1,1,0,1,0,0,0,1,2,1,2,11,54.68,602.18,54.74363636363636,0,0,0.012969637676567324,0
0,0,0,0,1,1,2,0,0,0,1,0,1,2,1,1,14,53.01,737.92,52.708571428571425,0,0,0.012948196342792501,0
0,1,1,0,1,0,1,1,1,1,0,0,2,2,0,0,7,71.14,486.92,69.56,0,0,0.01291527417266437,0
1,0,0,0,1,0,1,0,2,0,0,0,2,2,1,1,3,77.56,234.35,78.11666666666666,1,0,0.012796203769625028,0
0,0,1,0,1,1,1,0,0,2,2,1,1,2,0,3,6,78.23,466.86,77.81,1,0,0.012785802102722005,0
0,0,0,0,1,1,1,1,0,2,0,0,2,2,1,1,18,27.99,501.59,27.86611111111111,0,0,0.012739167921662657,0
0,0,0,0,1,0,0,0,2,1,0,1,0,2,1,0,1,72.37,82.54,82.54,1,0,0.012692775563070791,0
1,1,1,1,0,2,1,1,0,1,0,0,2,2,1,3,8,37.42,316.43,39.55375,0,0,0.012628434945612894,0
0,0,0,0,1,0,0,0,0,0,1,1,0,2,1,2,21,37.51,778.96,37.093333333333334,0,0,0.012564942497338392,0
0,0,1,0,1,0,0,0,2,0,1,0,2,2,0,1,2,93.75,177.89,88.945,1,0,0.01251240077306365,0
0,1,1,0,1,2,0,1,2,2,1,2,0,2,1,1,5,117.97,579.32,115.864,1,0,0.012438449036699054,0
1,0,0,1,1,2,0,2,0,1,2,2,2,2,1,0,8,84.36,686.61,85.82625,2,0,0.012434391866876612,0
1,0,0,0,1,1,1,0,2,0,2,2,0,2,1,1,6,54.7,329.54,54.92333333333334,2,0,0.012416926355330746,0
1,0,0,0,1,0,2,0,0,2,1,0,2,2,1,2,14,112.78,1577.84,112.70285714285714,0,0,0.012336926554116799,0
0,0,1,0,1,0,2,2,1,0,0,0,0,2,1,0,2,117.44,238.39,119.195,1,0,0.012306683036248685,0
1,0,0,0,1,0,1,0,0,1,1,2,1,2,0,0,14,31.68,440.73,31.48071428571429,0,0,0.012023538138584896,0
1,0,0,0,1,0,0,0,0,1,2,0,2,2,0,1,13,97.28,1264.02,97.23230769230769,1,0,0.011995628721447698,0
1,0,1,0,1,0,2,2,0,2,0,2,1,2,1,3,13,54.49,710.4,54.646153846153844,1,0,0.011984115893748717,0
1,0,0,0,1,2,2,2,0,0,0,2,0,2,1,1,7,114.67,799.99,114.28428571428572,1,0,0.011981102786010252,0
1,0,1,0,0,1,0,0,1,0,2,2,0,2,1,2,8,112.15,891.43,111.42875,1,0,0.01190082444167161,0
1,0,1,0,1,0,0,2,1,2,2,0,1,2,0,3,12,93.88,1114.65,92.8875,2,0,0.011807414899169229,0
1,0,1,0,1,2,1,2,0,2,0,2,2,2,0,2,4,116.2,447.61,111.9025,1,0,0.011697238022201597,0
1,0,0,0,1,0,0,2,0,2,0,0,2,2,0,1,17,39.15,657.61,38.68294117647059,1,0,0.011668158436278837,0
0,0,0,0,1,2,1,0,0,0,0,2,2,2,0,0,9,73.99,660.54,73.39333333333333,0,0,0.011667582532619295,0
1,0,1,0,1,2,0,2,1,0,2,1,2,2,0,0,9,80.72,733.32,81.48,2,0,0.011586173238369309,0
1,0,0,0,1,0,1,2,0,0,2,2,2,2,1,3,24,117.27,2819.98,117.49916666666667,2,0,0.011519777686517465,0
0,0,1,0,1,0,1,2,0,2,1,2,0,2,0,1,13,72.28,942.15,72.47307692307692,1,0,0.011443825109668727,0
1,0,1,0,1,2,1,2,0,2,1,1,0,2,0,0,7,73.89,496.39,70.91285714285713,1,0,0.01140076843247025,0
1,0,0,0,1,0,2,0,0,0,2,0,2,2,1,1,22,41.4,911.65,41.43863636363636,1,0,0.011359371228156731,0
0,0,1,0,1,0,0,0,0,2,2,0,1,2,0,2,17,30.8,536.09,31.53470588235294,1,0,0.011332088821084696,0
1,0,1,0,1,2,1,2,2,2,1,0,1,2,0,3,8,40.37,326.71,40.83875,2,0,0.01129933443204198,0
0,0,0,1,1,0,0,2,2,0,1,1,0,2,1,3,13,88.11,1149.51,88.42384615384616,2,0,0.011268450505178653,0
0,0,0,1,1,0,2,0,2,2,0,2,2,2,1,3,7,57.64,403.09,57.58428571428571,1,0,0.011267998725697684,0
1,0,0,0,1,2,0,0,0,2,0,1,1,2,0,1,14,20.57,270.36,19.31142857142857,0,0,0.011086414394209787,0
0,0,0,0,1,0,1,2,0,2,0,0,1,2,1,3,24,77.13,1851.91,77.16291666666667,1,0,0.011036168971181964,0
1,0,0,0,1,2,1,1,0,0,0,0,0,2,0,2,11,117.34,1287.22,117.02,0,0,0.010981205345787177,0
0,1,1,0,1,0,0,2,1,0,2,1,2,2,1,1,28,46.62,1303.83,46.56535714285714,2,0,0.010979949494779323,0
1,1,1,1,1,1,1,1,0,2,0,0,1,2,1,0,7,98.5,675.02,96.43142857142857,0,1,0.010961996533167187,0
1,0,0,0,1,1,1,0,0,2,0,2,0,2,1,0,15,43.7,646.71,43.114000000000004,0,0,0.010884325830476549,0
0,1,1,1,1,0,1,2,1,0,2,2,1,2,1,2,16,115.24,1851.59,115.724375,2,0,0.010747191392667365,0
1,0,0,0,1,1,1,1,2,2,0,1,2,2,0,1,10,72.81,736.26,73.626,1,0,0.010725168191817099,0
0,0,0,0,1,0,1,2,0,2,1,2,2,2,1,1,27,112.42,3030.62,112.24518518518518,1,0,0.010720156348527982,0
1,0,1,0,1,0,0,0,2,0,2,1,1,2,1,2,16,42.83,691.71,43.231875,2,0,0.01063499414894706,0
1,0,0,0,1,2,1,0,2,0,2,0,0,2,1,2,12,84.92,1016.03,84.66916666666667,2,0,0.010631048749539788,0
0,0,1,0,0,2,2,2,0,1,2,0,2,2,1,2,22,60.97,1331.49,60.52227272727273,2,0,0.010556553963334166,0
1,1,0,0,1,0,2,2,2,0,2,0,0,2,0,2,16,75.83,1230.74,76.92125,3,0,0.010403819773149003,0
1,0,1,0,1,1,0,0,2,1,1,2,2,2,0,1,11,51.35,577.32,52.48363636363637,1,0,0.010378303908821771,0
1,0,1,0,1,2,0,0,2,0,1,1,2,2,0,3,14,38.39,538.61,38.472142857142856,1,0,0.010367383670217332,0
1,0,0,1,1,0,0,0,1,2,1,1,0,2,1,0,14,86.5,1206.42,86.17285714285715,0,0,0.010360746817976474,0
0,0,0,0,1,2,0,1,0,1,2,0,0,2,1,2,30,55.67,1657.13,55.23766666666667,1,0,0.010358468830120142,0
1,0,1,0,1,0,0,0,2,1,2,0,2,2,1,2,17,63.08,1078.46,63.43882352941176,2,0,0.010355594401543218,0
0,0,0,0,1,0,1,2,2,1,0,1,0,2,1,3,20,60.15,1201.23,60.0615,2,0,0.010349623825373265,0
1,0,0,0,1,2,1,1,0,2,2,2,1,2,0,0,22,29.58,640.57,29.116818181818186,1,0,0.010346991511644636,0
1,0,1,0,1,0,0,0,2,2,2,2,1,2,1,1,12,91.52,1110.48,92.54,2,0,0.010266214678953797,0
1,0,1,0,0,2,1,0,2,2,1,2,2,2,0,3,9,85.62,764.3,84.92222222222222,1,0,0.010113713898661374,0
0,0,0,0,1,1,1,0,0,2,0,0,2,2,1,1,23,79.85,1836.6,79.85217391304347,0,0,0.010071713831815356,0
0,0,1,0,1,0,2,0,2,0,0,1,0,2,0,1,6,49.6,296.37,49.395,1,0,0.01004836299468365,0
0,1,1,0,1,0,0,2,0,1,1,1,0,2,0,0,21,107.55,2251.25,107.20238095238095,1,0,0.010028871620117718,0
0,0,1,0,1,2,1,1,0,2,0,1,2,2,0,3,23,26.21,596.59,25.938695652173916,0,0,0.010002331241723112,0
1,0,0,0,1,2,1,2,0,1,1,0,2,2,1,3,32,67.86,2174.68,67.95875,1,0,0.009976821921689371,0
1,0,1,1,1,0,1,0,2,0,2,0,0,2,1,2,5,99.4,499.87,99.974,2,0,0.009965232269948826,0
0,0,1,1,1,0,1,0,1,1,2,0,2,2,0,1,16,23.83,406.7,25.41875,1,0,0.009827886133524056,0
0,0,0,1,1,0,1,2,2,2,2,1,0,2,0,3,16,38.37,602.36,37.6475,3,0,0.009818879194835822,0
1,0,0,0,1,2,0,0,0,0,0,2,0,2,1,0,20,67.97,1364.03,68.2015,0,0,0.009778829323736173,0
0,1,0,0,1,0,0,0,0,2,0,2,1,2,1,3,35,27.77,992.53,28.358,0,0,0.009741279435265197,0
1,0,1,0,1,2,1,2,0,0,0,0,2,2,1,1,24,28.99,700.23,29.17625,1,0,0.009656345866033157,0
1,0,0,1,1,0,1,1,0,0,2,2,0,2,0,3,20,114.32,2269.2,113.46,1,0,0.009649453268442383,0
1,0,1,1,1,0,1,2,2,0,2,1,0,2,1,2,12,70.98,864.87,72.0725,3,0,0.009624640195381335,0
0,0,0,0,1,0,0,0,1,2,0,2,2,2,0,2,24,92.67,2208.45,92.01875,0,0,0.00955562295882664,0
0,1,1,0,1,0,0,0,0,0,0,2,0,2,1,3,27,91.3,2476.98,91.74,0,0,0.009549487078698944,0
0,0,0,0,1,0,0,1,0,0,2,0,1,2,1,3,40,71.32,2843.09,71.07725,1,0,0.009542869231604903,0
1,1,0,0,1,0,0,0,1,0,2,0,1,2,0,1,29,54.22,1575.41,54.32448275862069,1,0,0.009512013168145986,0
1,0,1,1,0,2,0,1,1,0,0,2,0,2,1,1,11,104.0,1134.32,103.11999999999999,0,0,0.009497360405878633,0
0,1,1,1,0,0,0,2,1,0,0,0,1,2,1,3,27,20.41,550.08,20.373333333333335,1,0,0.009494464050373266,0
0,0,1,1,1,2,1,2,2,1,0,0,2,2,1,2,12,54.42,634.59,52.8825,2,0,0.009462542607959035,0
1,0,1,0,0,0,2,2,1,2,0,1,0,2,0,3,20,19.22,394.18,19.709,1,0,0.009428504817626021,0
1,0,0,0,1,2,0,0,1,0,1,2,1,2,1,3,34,27.76,938.6,27.605882352941176,0,0,0.00942743904089827,0
1,0,0,1,1,0,2,0,0,1,0,0,0,2,0,2,13,64.61,825.42,63.49384615384615,0,0,0.009381382815843642,0
1,0,1,0,0,1,0,0,0,1,2,2,0,2,0,0,16,81.79,1302.97,81.435625,1,0,0.009366084119693602,0
1,1,0,0,1,2,0,1,0,2,0,0,2,2,0,1,29,71.1,2051.87,70.75413793103448,0,0,0.009165324479769275,0
1,0,1,1,1,2,1,2,1,1,0,2,2,2,0,0,13,29.72,397.15,30.549999999999997,1,0,0.009052768516874669,0
0,0,0,0,1,2,0,2,2,0,0,2,2,2,1,1,23,117.08,2701.4,117.45217391304348,2,0,0.009025666499369657,0
0,0,0,0,1,0,1,0,2,2,2,2,1,2,0,0,17,110.08,1872.28,110.13411764705882,2,0,0.00902291743791252,0
0,0,0,1,1,2,1,1,0,0,0,2,2,2,0,3,26,47.65,1250.76,48.106153846153845,0,0,0.00901723437834812,0
1,0,1,0,1,1,2,2,2,2,1,1,0,2,0,2,18,26.61,467.47,25.970555555555556,2,0,0.009011724285356595,0
0,0,0,1,1,2,0,2,1,1,2,2,0,2,1,2,29,55.83,1633.26,56.319310344827585,2,0,0.008863880827283094,0
0,0,1,0,1,0,0,2,0,2,1,2,1,2,0,3,34,51.97,1777.67,52.28441176470589,1,0,0.00885935911032954,0
1,0,0,0,0,0,1,0,0,2,1,2,0,2,1,0,30,68.43,2042.84,68.09466666666667,0,0,0.008832780629534031,0
0,0,0,0,1,2,2,0,2,1,0,0,0,2,1,1,20,32.77,650.17,32.5085,1,0,0.008828601680129628,0
0,0,0,0,1,0,1,0,1,1,2,0,2,2,1,0,32,108.9,3472.93,108.5290625,1,0,0.008814604098652831,0
0,0,1,0,1,0,1,2,0,0,1,0,2,2,1,0,36,40.47,1459.36,40.53777777777778,1,0,0.008808790353065962,0
0,0,0,0,1,0,1,2,0,2,2,0,2,2,0,3,39,41.36,1630.35,41.80384615384615,2,0,0.008774247799093686,0
1,0,0,0,1,1,1,1,0,1,0,1,1,2,0,0,25,88.12,2208.7,88.348,0,0,0.00877075504637457,0
1,1,0,0,1,2,2,2,2,0,1,0,2,2,1,3,33,77.98,2574.44,78.01333333333334,2,0,0.00869778855618899,0
0,0,1,0,1,0,0,2,1,1,0,2,0,2,0,0,22,83.77,1837.04,83.50181818181818,1,0,0.00866440598970673,0
1,0,1,1,1,0,2,2,0,2,1,2,2,2,0,3,22,100.39,2201.83,100.08318181818181,1,0,0.008646726777313964,0
0,1,1,0,1,2,0,2,2,2,2,1,0,2,1,1,28,34.19,963.68,34.417142857142856,3,0,0.008635199352995919,0
1,1,1,0,1,2,0,0,0,0,0,2,0,2,0,1,24,28.23,695.82,28.992500000000003,0,0,0.008588756926864987,0
1,0,1,0,1,0,1,1,0,2,0,0,1,2,1,0,27,87.62,2367.58,87.68814814814814,0,0,0.008562915200722953,0
1,0,1,0,1,0,2,0,2,1,2,2,2,2,1,1,23,65.29,1480.03,64.34913043478261,2,0,0.00855571086222061,0
1,0,1,0,0,0,1,0,2,0,1,0,0,2,1,2,23,73.18,1684.1,73.22173913043478,1,0,0.008497644995033787,0
1,0,0,0,1,0,1,1,0,0,2,2,1,2,1,0,41,22.07,904.65,22.06463414634146,1,0,0.00849081280708219,0
1,0,0,0,0,2,2,2,2,0,0,0,2,2,1,2,26,55.76,1445.4,55.5923076923077,2,0,0.008485232772395027,0
1,0,1,1,0,2,1,1,0,0,2,1,0,2,1,1,21,99.69,2074.54,98.78761904761905,1,0,0.008484849380205297,0
0,0,0,0,0,2,0,0,2,2,2,1,2,2,1,1,26,113.83,2962.92,113.95846153846153,2,0,0.008480724877177444,0
1,0,1,0,1,2,1,0,0,2,1,0,2,2,0,0,23,71.82,1659.11,72.13521739130434,0,0,0.008467709329930658,0
0,0,0,0,1,0,1,0,0,1,1,2,2,2,0,2,36,89.12,3214.71,89.2975,0,0,0.008408187580439557,0
1,1,0,1,1,0,0,0,2,2,0,0,2,2,0,3,18,110.11,1982.01,110.11166666666666,1,0,0.008399722167651665,0
1,1,0,0,1,2,2,1,0,1,1,0,0,2,0,1,31,106.04,3281.81,105.86483870967741,0,0,0.008369511433419142,0
1,0,0,0,1,1,2,0,1,1,1,1,2,2,0,2,30,95.81,2884.57,96.15233333333335,0,0,0.0083329499347668,0
0,0,0,0,1,0,1,0,0,0,1,0,1,2,0,0,33,73.85,2458.06,74.48666666666666,0,0,0.008320176019359773,0
0,0,0,1,1,1,1,2,0,0,1,0,0,2,0,0,25,86.19,2150.46,86.0184,1,0,0.00831446618538118,0
0,0,0,0,1,0,0,0,0,2,2,1,2,2,1,0,38,104.1,3966.89,104.39184210526315,1,0,0.008258106106663747,0
1,1,1,1,1,2,2,0,0,2,0,1,2,2,1,1,22,52.09,1146.29,52.10409090909091,0,0,0.008165935951884284,0
1,0,1,0,1,2,0,0,2,2,1,2,0,2,1,3,28,29.81,829.29,29.6175,1,0,0.008122849345787102,0
1,0,0,0,1,2,2,2,0,0,0,0,0,2,1,1,30,105.1,3149.48,104.98266666666667,1,0,0.00797776230425997,0
1,1,0,0,1,1,1,0,2,0,2,0,2,2,1,1,33,100.55,3314.02,100.42484848484848,2,0,0.007928946811006638,0
1,0,0,0,1,2,2,0,0,1,2,0,0,2,1,3,35,89.41,3137.96,89.656,1,0,0.0079126601202596,0
0,0,0,0,1,0,1,2,0,1,0,2,0,2,1,2,41,48.89,2021.95,49.31585365853659,1,0,0.007911347546271064,0
1,0,1,0,1,2,1,0,1,2,1,0,2,2,1,0,32,43.77,1415.59,44.2371875,0,0,0.007901475959281963,0
0,0,1,0,1,0,1,2,0,2,2,0,0,2,1,3,40,70.22,2818.88,70.47200000000001,2,0,0.007874855411514371,0
1,1,0,0,1,0,0,0,2,1,0,2,0,2,1,2,33,54.84,1811.24,54.8860606060606,1,0,0.007868062694054956,0
0,0,0,1,1,1,2,0,2,0,2,2,0,2,0,2,21,47.03,981.45,46.73571428571429,2,0,0.007866935475904524,0
0,0,1,0,1,0,0,1,2,0,0,2,2,2,1,2,35,71.59,2499.82,71.42342857142857,1,0,0.007745160315988802,0
0,0,1,0,1,1,0,0,2,2,2,0,2,2,1,3,32,102.92,3292.33,102.8853125,2,0,0.007715644274270119,0
0,0,1,0,1,0,0,2,0,2,2,0,2,2,0,3,39,110.2,4305.42,110.39538461538461,2,0,0.007711460126222171,0
0,0,0,0,0,0,1,0,2,0,1,0,0,2,1,0,35,28.64,991.3,28.322857142857142,1,0,0.007641788880470703,0
0,1,0,1,0,0,1,0,2,1,1,0,0,2,0,1,24,86.85,2082.49,86.77041666666666,1,0,0.00758091590639821,0
0,0,1,0,1,0,1,2,0,1,2,1,0,2,0,3,40,33.14,1332.2,33.305,2,0,0.007550561494158891,0
0,0,1,0,1,1,2,0,0,1,0,0,2,2,1,2,37,28.76,1053.26,28.466486486486485,0,0,0.007536222606711133,0
1,0,1,1,1,2,1,0,2,2,2,2,2,2,1,0,18,84.33,1530.5,85.02777777777777,2,0,0.0075060317900775345,0
0,0,0,0,1,1,1,0,0,0,0,1,0,2,1,1,40,27.2,1084.78,27.1195,0,0,0.0074420016756695465,0
1,0,0,0,1,1,0,2,2,2,0,0,2,2,1,3,37,87.07,3216.51,86.93270270270271,2,0,0.007421878180321049,0
0,0,1,1,1,0,1,1,0,0,0,0,0,2,1,0,29,94.99,2744.3,94.63103448275862,0,0,0.007353525067401215,0
1,1,0,0,0,2,2,0,1,2,2,0,2,2,1,0,40,61.29,2439.61,60.99025,1,0,0.007306848615062437,0
1,1,1,0,1,0,1,2,2,0,0,2,0,2,1,2,35,35.89,1254.85,35.85285714285714,2,0,0.007295859180006464,0
1,0,1,1,1,0,0,2,0,1,1,0,2,2,0,0,31,83.64,2603.81,83.99387096774193,1,0,0.007286798550914663,0
0,0,1,0,1,0,2,2,2,0,2,0,2,2,1,0,33,103.41,3413.69,103.44515151515152,3,0,0.007272374386705045,0
0,1,1,0,1,2,1,2,1,0,0,2,2,2,1,1,42,40.8,1713.54,40.79857142857143,1,0,0.007266174803324553,0
1,0,1,1,1,0,0,0,2,2,0,2,1,2,0,2,19,57.6,1106.73,58.24894736842106,1,0,0.007224338443019648,0
0,0,1,0,1,2,0,1,0,1,1,2,1,2,1,1,45,63.04,2850.51,63.34466666666667,0,0,0.007216747453213055,0
0,0,0,0,1,0,0,0,2,0,0,1,2,2,0,2,37,31.6,1156.18,31.24810810810811,1,0,0.007190975859089979,0
1,0,1,0,1,2,2,1,0,0,2,0,0,2,1,3,44,19.48,848.55,19.285227272727273,1,0,0.0071036296948243,0
1,0,1,0,1,0,2,2,1,1,0,0,0,2,0,1,33,23.56,788.93,23.906969696969696,1,0,0.007037441658667532,0
1,0,0,0,1,0,0,0,2,1,0,2,0,2,0,2,32,67.74,2179.92,68.1225,1,0,0.006875639443166028,0
1,0,0,0,1,1,0,1,0,2,0,0,0,2,1,0,45,40.73,1820.3,40.45111111111111,0,0,0.006826124183263054,0
0,0,0,0,1,0,0,2,0,1,1,0,2,2,0,0,51,32.07,1631.72,31.99450980392157,1,0,0.00681166799922705,0
0,0,0,0,1,2,1,0,0,0,0,0,0,2,0,0,36,48.54,1739.18,48.31055555555556,0,0,0.006805555349814236,0
0,1,0,0,1,1,0,1,1,0,1,1,1,2,1,0,54,113.95,6161.62,114.10407407407408,0,0,0.006695905381034074,0
0,0,0,0,1,2,0,0,2,0,0,1,0,2,1,1,34,106.12,3612.61,106.25323529411764,1,0,0.0066895667206667425,0
0,0,0,0,1,2,0,0,0,2,1,2,2,2,1,1,51,60.65,3097.18,60.729019607843135,0,0,0.006687359047899844,0
1,0,0,0,1,0,2,0,1,0,1,1,0,2,0,1,41,67.09,2748.8,67.0439024390244,0,0,0.006659907627300434,0
1,0,1,0,1,2,0,2,0,0,1,0,2,2,1,3,53,20.22,1082.92,20.43245283018868,1,0,0.006610990469476269,0
0,0,1,1,1,0,1,1,0,1,2,2,1,2,1,0,40,98.04,3918.99,97.97475,1,0,0.00661082702111351,0
1,0,1,0,1,0,1,0,0,0,0,2,2,2,1,2,43,90.09,3872.51,90.05837209302327,0,0,0.006567293458243443,0
0,0,1,0,1,2,0,2,2,0,1,1,1,2,0,2,40,32.84,1301.82,32.5455,2,0,0.006551582616416481,0
1,0,0,0,1,2,1,2,1,0,0,2,0,2,1,3,46,86.13,3959.18,86.06913043478261,1,0,0.006497831873561724,0
1,0,0,1,1,2,0,0,2,0,0,0,1,2,1,3,32,95.72,3073.03,96.0321875,1,0,0.006438018045827408,0
0,1,1,0,1,0,1,0,0,2,2,0,2,2,1,2,53,56.69,2999.02,56.585283018867926,1,0,0.006430227467350598,0
0,0,1,1,1,0,0,0,2,1,0,1,2,2,1,1,33,47.39,1550.55,46.986363636363635,1,0,0.00641664435434615,0
1,0,0,0,1,2,1,1,0,2,0,2,0,2,0,0,39,80.55,3138.6,80.47692307692307,0,0,0.006413806526754164,0
1,0,1,1,1,1,0,2,2,0,0,0,0,2,0,3,26,84.26,2186.05,84.07884615384616,2,0,0.0063998319690131665,0
0,0,0,0,1,0,1,0,2,0,0,0,1,2,1,2,41,107.29,4393.36,107.1551219512195,1,0,0.006394299104850763,0
0,1,1,1,0,0,0,2,0,1,1,0,1,2,0,0,42,59.01,2476.0,58.95238095238095,1,0,0.006368882347296012,0
